date;counter;filename;BTA;APRI;RMSE-PC;NDCG;Precision;Recall;F1;APLT;Novelty;MRM;LTC;Entropy
02-Oct-2024 13:38:53;1;AUG_MLM_HPF.mat;0.178314338179891;0.320063146901452;0.195448249190217;0.3238184007673;0.316887417218544;0.0451613917733841;0.0717728194666596;0.258476821192053;0.640629139072846;0.30548926808512;0.0354258921594165;0.451014958316399
02-Oct-2024 13:38:57;2;AUG_MLM_SKM.mat;0.178314338179891;0.396385435397571;0.224970865757959;0.468371571703634;0.434867549668875;0.0718219740742999;0.110586927584312;0.0258609271523179;0.524122516556291;0.347459180320949;0.0273508726230789;0.368427142053437
02-Oct-2024 13:39:00;3;BetterThanAverage_MLM_HPF.mat;0.178314338179891;0.265660516534363;0.0979952201467718;0.291730213235305;0.266655629139073;0.03903142260524;0.0613692030884953;0.65311258278146;0.685430463576157;0.108902294905724;0.0278718416254233;0.463961679818973
02-Oct-2024 13:39:04;4;BetterThanAverage_MLM_SKM.mat;0.178314338179891;0.280241047541774;0.104164469628785;0.360963126491834;0.335695364238411;0.0573834996496761;0.0878215482921136;0.649188741721857;0.629271523178807;0.10853894752182;0.0221411825996353;0.404800248214703
02-Oct-2024 13:39:08;5;CalibratedPopularity_MLM_HPF.mat;0.178314338179891;0.347557143875269;0.197832454621795;0.346980176956382;0.337152317880795;0.0498596384843634;0.0785093602451397;0.285778145695367;0.611456953642382;0.153287538557814;0.0325605626465225;0.432409053389441
02-Oct-2024 13:39:12;6;CalibratedPopularity_MLM_SKM.mat;0.178314338179891;0.391182807223367;0.218476754016417;0.433583340556618;0.418774834437086;0.0691738805371478;0.10648946805938;0.169453642384103;0.537168874172185;0.153440613055849;0.0200573065902579;0.368754158635234
02-Oct-2024 13:39:16;7;DiscreapancyMinimization_MLM_HPF.mat;0.178314338179891;0.109307442656022;0.0853200717074287;0.100140943234328;0.0686258278145692;0.00807855330936088;0.0130478815969333;0.893344370860937;0.8958940397351;0.175619733453128;0.00625162802813233;0.371792555184902
02-Oct-2024 13:39:21;8;DiscreapancyMinimization_MLM_SKM.mat;0.178314338179891;0.109307442656022;0.0853200717074287;0.100140943234328;0.0686258278145692;0.00807855330936088;0.0130478815969333;0.893344370860937;0.8958940397351;0.175619733453128;0.00625162802813233;0.371792555184902
02-Oct-2024 13:39:26;9;FairRecommendations_MLM_HPF.mat;0.178314338179891;0.353561354216918;0.199673583011765;0.340197672465371;0.324254966887418;0.044437734426952;0.0710774510089334;0.153774834437086;0.618725165562912;0.323298871580307;0.0307371711383173;0.392836185830984
02-Oct-2024 13:39:31;10;FairRecommendations_MLM_SKM.mat;0.178314338179891;0.394812530152183;0.221912052483771;0.403192411140534;0.371605960264901;0.055205055256767;0.0867353814357953;0.0135430463576159;0.572003311258277;0.353068793910064;0.0125032560562647;0.332312319136663
02-Oct-2024 13:39:35;11;LNSF_MLM_HPF.mat;0.178314338179891;0.132633508398754;0.118702416549212;0.143324647387012;0.121655629139072;0.0139499586769712;0.0227364877266346;0.801192052980132;0.82705298013245;0.309888161283714;0.918989320135452;0.908332777948296
02-Oct-2024 13:39:40;12;LNSF_MLM_SKM.mat;0.178314338179891;0.133821989715363;0.127202256303206;0.171987631170473;0.147384105960264;0.0195556626993994;0.0309253480705013;0.798940397350993;0.801291390728476;0.329786757021511;0.920812711643657;0.907800093830628
02-Oct-2024 13:39:44;13;MUL_MLM_HPF.mat;0.178314338179891;0.166203908271567;0.103105278883987;0.191203134432768;0.183725165562914;0.0239782896041982;0.0387775068522663;0.60880794701987;0.79683774834437;0.268762868384668;0.0596509507684293;0.528522313873786
02-Oct-2024 13:39:48;14;MUL_MLM_SKM.mat;0.178314338179891;0.200826372746809;0.0679044586855599;0.24716673279552;0.244834437086093;0.0359813835698592;0.0565892023228102;0.618046357615898;0.730380794701985;0.188985791164217;0.0557436832508466;0.428792826732945
02-Oct-2024 13:39:52;15;Pure_MLM_HPF.mat;0.178314338179891;0.387584985307667;0.234769053702168;0.382012135286843;0.356788079470199;0.0527526160393414;0.083022701209424;0.132764900662251;0.586076158940397;0.312467155951169;0.0197968220890857;0.39485996386799
02-Oct-2024 13:39:56;16;Pure_MLM_SKM.mat;0.178314338179891;0.428888941274506;0.255137924275189;0.468422052646483;0.427748344370862;0.0699109665425362;0.107809395762069;0.00389072847682119;0.522930463576159;0.359654594823503;0.00625162802813233;0.33839606623439
02-Oct-2024 13:40:00;17;VAR_MLM_HPF.mat;0.178314338179891;0.363061123963867;0.236401204869541;0.366294952940144;0.343807947019868;0.0507783630396837;0.0800838551925141;0.175149006622517;0.611804635761589;0.31956799670266;0.0208387600937744;0.400425550836235
02-Oct-2024 13:40:03;18;VAR_MLM_SKM.mat;0.178314338179891;0.425403548638219;0.253776220757076;0.467533482899193;0.426821192052981;0.0696858206403934;0.107489874650524;0.0129470198675497;0.524519867549669;0.356262647307095;0.0140661630632977;0.342050873769151
02-Oct-2024 13:40:07;19;xQuad_MLM_HPF.mat;0.178314338179891;0.312614235669489;0.152877592184103;0.328517016731249;0.30771523178808;0.045368805783095;0.0714484570697782;0.454188741721853;0.641688741721853;0.115753675967641;0.0276113571242511;0.44830446259499
02-Oct-2024 13:40:11;20;xQuad_MLM_SKM.mat;0.178314338179891;0.334021843888426;0.15971334849067;0.407057370031158;0.384453642384106;0.0644165511762189;0.0990410552704537;0.41754966887417;0.576589403973509;0.107694225510389;0.018754884084397;0.38957540018606
